id,reference,brand,power,city,responsible
5822,ACH01,Suntech,938,Manizales,Wilson
2539,ACH02,Risen,381,Pereira,Wilson
4139,ACH03,Suntech,706,Bogota,Diego
1755,ACH01,Suntech,990,Pereira,Wilson
3854,ACH02,Jinko,513,Cali,Carlos
3358,ACH02,Suntech,1750,Medellin,Sonia
5639,ACH03,Suntech,1044,Manizales,Sonia
1825,ACH03,Risen,1581,Manizales,Jose
7629,ACH02,Risen,673,Manizales,Carlos
8314,ACH01,Risen,439,Pereira,Jose
6097,ACH01,Jinko,922,Pereira,Jose
1924,ACH02,Talesun,1785,Cali,Jose
14,ACH03,Jinko,683,Medellin,Sonia
8597,ACH02,Jinko,468,Medellin,Diego
2315,ACH01,Suntech,1726,Cali,Diego
6758,ACH03,Jinko,1097,Cali,Jose
3722,ACH02,Jinko,1329,Medellin,Sonia
9626,ACH03,Jinko,918,Cali,Wilson
3404,ACH03,Talesun,1759,Medellin,Carlos
76,ACH01,Suntech,306,Medellin,Jose
6828,ACH01,Talesun,311,Bogota,Sonia
4910,ACH02,Suntech,115,Medellin,Sonia
6530,ACH01,Risen,1261,Pereira,Wilson
1242,ACH03,Talesun,145,Cali,Sonia
9094,ACH01,Risen,979,Bogota,Carlos
46,ACH01,Jinko,1723,Pereira,Diego
5031,ACH02,Talesun,614,Manizales,Diego
7859,ACH03,Jinko,1990,Bogota,Jose
1068,ACH01,Suntech,388,Manizales,Jose
5462,ACH03,Jinko,850,Bogota,Jose
7922,ACH03,Jinko,670,Bogota,Jose
4171,ACH02,Risen,210,Medellin,Jose
5919,ACH03,Suntech,1897,Pereira,Wilson
112,ACH01,Talesun,702,Bogota,Diego
1729,ACH01,Risen,514,Bogota,Diego
2519,ACH02,Suntech,1146,Medellin,Diego
1828,ACH03,Talesun,674,Pereira,Carlos
8042,ACH01,Talesun,587,Pereira,Jose
3188,ACH01,Talesun,1175,Manizales,Jose
800,ACH02,Jinko,1380,Cali,Diego
9486,ACH03,Jinko,1904,Pereira,Jose
6304,ACH01,Suntech,1983,Medellin,Diego
5748,ACH03,Jinko,187,Manizales,Jose
5100,ACH02,Risen,1506,Medellin,Jose
3517,ACH01,Suntech,508,Medellin,Jose
523,ACH02,Risen,802,Manizales,Wilson
457,ACH01,Risen,1968,Bogota,Jose
2241,ACH03,Risen,578,Medellin,Jose
8164,ACH01,Talesun,296,Manizales,Diego
5739,ACH03,Jinko,116,Pereira,Wilson
616,ACH02,Talesun,928,Pereira,Diego
9985,ACH03,Jinko,1229,Cali,Sonia
2613,ACH01,Talesun,1082,Pereira,Carlos
6074,ACH02,Risen,935,Cali,Carlos
5774,ACH03,Talesun,1464,Pereira,Carlos
5070,ACH03,Suntech,463,Pereira,Jose
5505,ACH03,Suntech,1246,Pereira,Carlos
9696,ACH02,Risen,815,Medellin,Sonia
2388,ACH02,Talesun,1371,Cali,Wilson
1961,ACH02,Risen,350,Manizales,Diego
8965,ACH02,Risen,915,Cali,Sonia
281,ACH03,Suntech,1039,Pereira,Wilson
2129,ACH02,Suntech,1683,Bogota,Diego
9900,ACH01,Jinko,1213,Pereira,Diego
857,ACH02,Risen,436,Manizales,Sonia
8549,ACH01,Risen,1827,Manizales,Diego
7440,ACH01,Jinko,1791,Medellin,Carlos
7085,ACH02,Talesun,840,Medellin,Sonia
6774,ACH01,Risen,1313,Cali,Carlos
2057,ACH03,Talesun,1999,Bogota,Diego
9787,ACH02,Suntech,1725,Manizales,Sonia
1616,ACH02,Jinko,195,Pereira,Carlos
4994,ACH03,Jinko,1987,Pereira,Wilson
1645,ACH02,Risen,1229,Pereira,Jose
8671,ACH02,Risen,1130,Manizales,Carlos
9904,ACH03,Talesun,640,Medellin,Diego
9094,ACH02,Jinko,1125,Bogota,Sonia
861,ACH03,Talesun,370,Medellin,Diego
6301,ACH03,Risen,1064,Manizales,Jose
9546,ACH01,Jinko,704,Medellin,Sonia
382,ACH01,Talesun,866,Cali,Carlos
6549,ACH02,Suntech,568,Cali,Diego
1547,ACH02,Jinko,1992,Pereira,Diego
5335,ACH02,Risen,1242,Medellin,Jose
2118,ACH01,Suntech,472,Medellin,Sonia
1324,ACH01,Talesun,1586,Cali,Jose
4607,ACH03,Talesun,328,Cali,Jose
124,ACH01,Risen,890,Manizales,Carlos
3823,ACH03,Risen,1467,Medellin,Carlos
4765,ACH01,Talesun,952,Medellin,Sonia
9264,ACH01,Jinko,1627,Cali,Sonia
7671,ACH03,Suntech,1842,Cali,Diego
7365,ACH01,Risen,333,Bogota,Diego
6745,ACH03,Talesun,237,Manizales,Jose
7746,ACH02,Risen,921,Cali,Wilson
125,ACH01,Jinko,770,Medellin,Wilson
6410,ACH01,Suntech,559,Bogota,Diego
1111,ACH02,Risen,939,Bogota,Wilson
8990,ACH02,Risen,1842,Manizales,Carlos
103,ACH01,Jinko,1161,Cali,Carlos
6103,ACH03,Jinko,544,Bogota,Jose
9586,ACH02,Risen,374,Bogota,Diego
8408,ACH01,Talesun,1796,Manizales,Diego
5408,ACH01,Jinko,1836,Bogota,Carlos
1429,ACH03,Jinko,520,Manizales,Sonia
3402,ACH01,Jinko,529,Pereira,Sonia
985,ACH02,Talesun,1992,Bogota,Jose
7311,ACH02,Suntech,1281,Bogota,Sonia
4989,ACH03,Talesun,689,Manizales,Carlos
8348,ACH01,Risen,1416,Medellin,Diego
8661,ACH02,Suntech,294,Bogota,Carlos
8832,ACH03,Talesun,628,Manizales,Diego
2856,ACH02,Suntech,891,Medellin,Sonia
9637,ACH03,Risen,1680,Cali,Carlos
5480,ACH03,Risen,530,Manizales,Diego
8828,ACH01,Risen,851,Bogota,Wilson
8140,ACH01,Jinko,113,Cali,Diego
2659,ACH02,Talesun,1441,Manizales,Wilson
5687,ACH01,Risen,1271,Medellin,Sonia
5826,ACH01,Suntech,753,Medellin,Sonia
735,ACH01,Suntech,377,Bogota,Jose
7707,ACH03,Risen,1970,Manizales,Diego
8788,ACH03,Talesun,1280,Pereira,Sonia
8238,ACH02,Risen,176,Medellin,Wilson
5723,ACH02,Suntech,120,Cali,Carlos
7056,ACH02,Talesun,475,Medellin,Carlos
4894,ACH02,Jinko,1431,Pereira,Jose
7311,ACH03,Talesun,1947,Manizales,Wilson
2239,ACH01,Talesun,1829,Bogota,Diego
3166,ACH01,Risen,1222,Cali,Wilson
4754,ACH02,Suntech,859,Bogota,Diego
1970,ACH02,Suntech,697,Bogota,Wilson
441,ACH02,Risen,1627,Medellin,Diego
2191,ACH03,Risen,602,Bogota,Carlos
1823,ACH01,Risen,922,Cali,Wilson
2492,ACH03,Suntech,1530,Pereira,Diego
7274,ACH02,Jinko,495,Pereira,Sonia
5614,ACH02,Jinko,474,Bogota,Diego
742,ACH01,Talesun,1983,Pereira,Wilson
4122,ACH02,Jinko,575,Bogota,Sonia
5053,ACH01,Risen,1728,Cali,Carlos
5247,ACH01,Jinko,735,Medellin,Sonia
6651,ACH01,Jinko,1445,Manizales,Carlos
4186,ACH03,Jinko,704,Cali,Sonia
2021,ACH03,Risen,1319,Manizales,Wilson
3267,ACH01,Talesun,434,Cali,Carlos
9171,ACH02,Risen,1327,Medellin,Wilson
9246,ACH02,Jinko,963,Manizales,Jose
6947,ACH01,Risen,1146,Medellin,Carlos
5116,ACH02,Jinko,257,Medellin,Wilson
8659,ACH01,Talesun,224,Medellin,Jose
5258,ACH03,Talesun,1139,Pereira,Wilson
7037,ACH01,Risen,899,Bogota,Jose
6120,ACH03,Suntech,347,Pereira,Diego
2977,ACH02,Risen,1396,Pereira,Carlos
7231,ACH01,Suntech,1610,Pereira,Diego
7467,ACH02,Talesun,1633,Cali,Diego
309,ACH03,Talesun,1332,Manizales,Sonia
1407,ACH01,Risen,754,Manizales,Wilson
3784,ACH02,Suntech,1354,Medellin,Sonia
2541,ACH02,Talesun,678,Bogota,Jose
4560,ACH01,Risen,663,Manizales,Carlos
8533,ACH01,Risen,1503,Medellin,Jose
9310,ACH01,Suntech,1399,Manizales,Diego
3205,ACH02,Risen,1944,Manizales,Carlos
4110,ACH02,Suntech,1794,Cali,Carlos
2127,ACH02,Jinko,236,Medellin,Wilson
9346,ACH01,Talesun,1611,Manizales,Wilson
3618,ACH01,Risen,1077,Bogota,Diego
7604,ACH03,Talesun,110,Manizales,Carlos
8663,ACH02,Risen,822,Bogota,Wilson
9744,ACH02,Jinko,1278,Bogota,Sonia
6012,ACH03,Talesun,1911,Manizales,Diego
7062,ACH02,Jinko,884,Cali,Sonia
8059,ACH01,Talesun,1610,Cali,Carlos
328,ACH02,Talesun,1147,Pereira,Jose
3934,ACH02,Risen,679,Manizales,Carlos
8089,ACH02,Talesun,1831,Medellin,Diego
2103,ACH02,Suntech,1414,Medellin,Sonia
6526,ACH01,Risen,1585,Cali,Carlos
6665,ACH03,Jinko,1250,Manizales,Diego
664,ACH01,Jinko,733,Medellin,Diego
6501,ACH03,Suntech,1534,Cali,Carlos
9407,ACH02,Risen,1142,Pereira,Diego
5820,ACH02,Suntech,1319,Pereira,Sonia
7661,ACH03,Jinko,1381,Medellin,Sonia
8186,ACH03,Risen,1565,Cali,Wilson
1150,ACH01,Talesun,1719,Manizales,Sonia
5851,ACH02,Jinko,734,Medellin,Wilson
208,ACH03,Jinko,1875,Pereira,Carlos
2940,ACH03,Suntech,450,Cali,Diego
4910,ACH02,Risen,1167,Bogota,Wilson
5715,ACH01,Jinko,1356,Medellin,Wilson
9274,ACH03,Suntech,1991,Bogota,Jose
3991,ACH03,Jinko,1764,Bogota,Carlos
8732,ACH02,Talesun,588,Manizales,Sonia
6051,ACH01,Talesun,195,Cali,Sonia
4013,ACH02,Jinko,1469,Pereira,Wilson
2551,ACH03,Talesun,1781,Bogota,Wilson
3517,ACH03,Risen,645,Cali,Jose
9697,ACH03,Risen,1025,Manizales,Jose
94,ACH02,Talesun,1039,Pereira,Sonia
745,ACH01,Risen,1273,Manizales,Jose
8281,ACH01,Risen,119,Bogota,Wilson
4322,ACH03,Talesun,962,Cali,Jose
8017,ACH02,Suntech,1494,Medellin,Carlos
8550,ACH03,Jinko,1563,Medellin,Diego
5665,ACH02,Talesun,1275,Pereira,Sonia
4290,ACH01,Risen,556,Cali,Jose
6214,ACH02,Suntech,643,Cali,Carlos
6795,ACH03,Risen,1107,Cali,Sonia
8062,ACH03,Risen,318,Medellin,Diego
8153,ACH02,Jinko,1888,Pereira,Sonia
4603,ACH03,Suntech,127,Bogota,Carlos
903,ACH03,Risen,772,Cali,Sonia
9196,ACH03,Risen,350,Medellin,Wilson
9147,ACH02,Risen,1238,Manizales,Sonia
9248,ACH02,Risen,1215,Bogota,Diego
643,ACH02,Risen,1804,Medellin,Wilson
7289,ACH02,Jinko,1017,Cali,Sonia
4604,ACH03,Jinko,538,Pereira,Carlos
7840,ACH01,Suntech,1581,Cali,Carlos
5046,ACH01,Risen,1010,Medellin,Wilson
2612,ACH01,Talesun,1350,Medellin,Carlos
4937,ACH02,Suntech,1308,Pereira,Sonia
9342,ACH01,Risen,1191,Manizales,Sonia
7479,ACH01,Jinko,978,Cali,Sonia
9365,ACH02,Risen,382,Bogota,Carlos
4381,ACH02,Jinko,314,Bogota,Jose
4948,ACH02,Jinko,1534,Pereira,Jose
9468,ACH02,Suntech,978,Medellin,Jose
5816,ACH02,Jinko,1585,Cali,Jose
1425,ACH02,Talesun,1579,Cali,Carlos
7794,ACH02,Talesun,876,Pereira,Jose
7908,ACH01,Talesun,1603,Bogota,Wilson
3898,ACH03,Talesun,1446,Medellin,Sonia
7756,ACH01,Suntech,335,Manizales,Carlos
4107,ACH02,Suntech,1831,Medellin,Wilson
7045,ACH03,Jinko,894,Pereira,Wilson
2297,ACH02,Talesun,1192,Cali,Diego
2170,ACH01,Talesun,565,Cali,Diego
3942,ACH01,Risen,1942,Manizales,Wilson
8717,ACH02,Suntech,1580,Bogota,Sonia
1883,ACH02,Risen,1175,Cali,Wilson
1650,ACH03,Talesun,1785,Pereira,Carlos
4783,ACH01,Jinko,1568,Medellin,Wilson
7300,ACH01,Jinko,730,Medellin,Wilson
333,ACH02,Risen,617,Pereira,Carlos
1262,ACH03,Risen,883,Pereira,Jose
8664,ACH01,Jinko,128,Cali,Wilson
5954,ACH03,Suntech,1669,Manizales,Carlos
8118,ACH03,Risen,1966,Cali,Diego
1725,ACH01,Talesun,629,Medellin,Jose
2828,ACH02,Risen,968,Pereira,Wilson
263,ACH02,Talesun,919,Manizales,Wilson
5046,ACH02,Risen,366,Bogota,Carlos
5111,ACH02,Talesun,1199,Bogota,Carlos
1638,ACH02,Suntech,1678,Pereira,Sonia
1426,ACH02,Talesun,1964,Medellin,Wilson
2032,ACH01,Risen,1467,Bogota,Jose
6893,ACH03,Talesun,1498,Manizales,Carlos
6947,ACH03,Suntech,266,Cali,Sonia
4508,ACH01,Jinko,563,Cali,Carlos
5058,ACH02,Talesun,1266,Cali,Wilson
8924,ACH02,Jinko,1683,Pereira,Jose
5121,ACH03,Talesun,1467,Manizales,Sonia
7004,ACH03,Risen,1703,Pereira,Sonia
2428,ACH03,Talesun,1871,Cali,Jose
8554,ACH03,Jinko,605,Cali,Jose
6930,ACH01,Jinko,1446,Bogota,Jose
9475,ACH01,Suntech,160,Bogota,Carlos
2609,ACH01,Suntech,1823,Manizales,Carlos
7620,ACH02,Talesun,1311,Manizales,Carlos
9337,ACH03,Talesun,805,Medellin,Carlos
4727,ACH03,Risen,1454,Medellin,Diego
1856,ACH03,Jinko,761,Medellin,Wilson
1084,ACH01,Risen,341,Pereira,Sonia
3750,ACH03,Suntech,827,Cali,Diego
3753,ACH03,Risen,1108,Manizales,Carlos
2041,ACH01,Risen,328,Manizales,Sonia
5135,ACH02,Suntech,1487,Manizales,Wilson
8664,ACH03,Risen,1385,Bogota,Diego
2004,ACH01,Talesun,144,Manizales,Diego
8067,ACH03,Suntech,1398,Cali,Carlos
4824,ACH03,Jinko,1477,Manizales,Sonia
2952,ACH03,Risen,1637,Medellin,Jose
2666,ACH03,Talesun,181,Pereira,Wilson
1287,ACH02,Suntech,614,Manizales,Wilson
8609,ACH03,Suntech,1662,Bogota,Sonia
7979,ACH03,Risen,690,Cali,Diego
5685,ACH02,Risen,1993,Bogota,Sonia
9557,ACH01,Jinko,1512,Pereira,Sonia
3994,ACH02,Talesun,1809,Bogota,Wilson
2756,ACH02,Talesun,469,Cali,Wilson
4821,ACH02,Talesun,1488,Cali,Wilson
4045,ACH03,Suntech,823,Cali,Sonia
8924,ACH02,Suntech,132,Medellin,Carlos
4160,ACH02,Talesun,366,Cali,Jose
8433,ACH03,Risen,919,Medellin,Jose
6090,ACH01,Risen,373,Cali,Wilson
3339,ACH01,Jinko,708,Medellin,Wilson
3789,ACH03,Jinko,210,Manizales,Diego
4212,ACH01,Risen,1827,Cali,Diego
1811,ACH01,Talesun,1951,Medellin,Carlos
689,ACH03,Risen,1478,Bogota,Diego
3465,ACH01,Jinko,408,Pereira,Sonia
9539,ACH02,Risen,870,Cali,Jose
9389,ACH01,Risen,1630,Pereira,Diego
2033,ACH02,Suntech,234,Cali,Wilson
5075,ACH03,Jinko,307,Medellin,Wilson
7838,ACH03,Talesun,1540,Pereira,Jose
6206,ACH02,Jinko,1254,Bogota,Jose
4971,ACH02,Talesun,1200,Cali,Diego
386,ACH03,Suntech,338,Cali,Diego
8913,ACH02,Jinko,610,Medellin,Wilson
7471,ACH02,Jinko,1457,Cali,Jose
7476,ACH03,Suntech,1511,Cali,Jose
6061,ACH02,Talesun,521,Pereira,Diego
3705,ACH01,Jinko,222,Medellin,Jose
8528,ACH03,Suntech,1955,Medellin,Carlos
4710,ACH03,Jinko,881,Cali,Jose
1600,ACH01,Risen,240,Cali,Sonia
4448,ACH02,Talesun,952,Pereira,Jose
3197,ACH03,Jinko,1315,Bogota,Carlos
6825,ACH01,Talesun,1396,Medellin,Jose
9128,ACH03,Suntech,726,Pereira,Sonia
944,ACH01,Risen,1912,Bogota,Jose
5753,ACH02,Talesun,503,Manizales,Sonia
3132,ACH01,Talesun,1164,Pereira,Sonia
725,ACH03,Jinko,1235,Cali,Carlos
8102,ACH02,Risen,1138,Bogota,Sonia
9860,ACH02,Talesun,542,Bogota,Diego
5965,ACH03,Jinko,1451,Bogota,Diego
2629,ACH03,Suntech,784,Cali,Sonia
8345,ACH03,Talesun,284,Bogota,Wilson
9476,ACH01,Jinko,1682,Medellin,Diego
3062,ACH02,Talesun,1214,Bogota,Diego
3461,ACH02,Jinko,268,Manizales,Diego
9234,ACH01,Jinko,1227,Pereira,Jose
2785,ACH01,Jinko,946,Medellin,Sonia
1726,ACH03,Risen,1606,Cali,Wilson
8129,ACH03,Talesun,1856,Pereira,Sonia
2694,ACH02,Talesun,115,Bogota,Sonia
444,ACH01,Talesun,1548,Bogota,Sonia
5319,ACH02,Jinko,1071,Medellin,Sonia
6282,ACH03,Risen,274,Cali,Jose
3804,ACH02,Suntech,1379,Bogota,Sonia
9287,ACH03,Jinko,182,Manizales,Jose
899,ACH01,Talesun,608,Manizales,Wilson
4407,ACH01,Suntech,822,Medellin,Jose
4687,ACH03,Talesun,413,Cali,Sonia
2440,ACH01,Jinko,967,Bogota,Diego
9669,ACH03,Suntech,763,Manizales,Diego
6357,ACH03,Talesun,327,Pereira,Carlos
2259,ACH01,Risen,1386,Pereira,Sonia
4294,ACH01,Talesun,1022,Pereira,Wilson
3913,ACH03,Talesun,218,Bogota,Sonia
988,ACH03,Jinko,309,Manizales,Jose
3716,ACH01,Suntech,1942,Medellin,Sonia
6005,ACH02,Jinko,1687,Medellin,Diego
5697,ACH01,Suntech,1232,Pereira,Sonia
2179,ACH01,Jinko,1592,Cali,Sonia
8488,ACH01,Jinko,1555,Bogota,Carlos
4874,ACH01,Risen,1108,Pereira,Jose
5911,ACH02,Jinko,1484,Bogota,Diego
408,ACH01,Talesun,1534,Medellin,Jose
7781,ACH02,Risen,580,Medellin,Diego
3801,ACH02,Talesun,1638,Pereira,Carlos
4982,ACH01,Talesun,968,Pereira,Sonia
1838,ACH03,Suntech,1815,Manizales,Jose
5235,ACH02,Suntech,1744,Pereira,Jose
2906,ACH02,Talesun,645,Cali,Jose
5278,ACH02,Risen,1261,Cali,Carlos
5465,ACH03,Suntech,883,Manizales,Carlos
1481,ACH02,Talesun,626,Manizales,Wilson
2806,ACH03,Suntech,703,Manizales,Wilson
4516,ACH02,Suntech,1731,Pereira,Wilson
8651,ACH01,Risen,988,Cali,Sonia
262,ACH01,Talesun,1930,Cali,Wilson
7793,ACH01,Talesun,379,Pereira,Diego
22,ACH01,Risen,361,Manizales,Sonia
9050,ACH03,Talesun,1323,Bogota,Carlos
6979,ACH02,Talesun,1309,Manizales,Wilson
7563,ACH02,Suntech,1994,Bogota,Sonia
420,ACH01,Suntech,1416,Pereira,Sonia
3556,ACH01,Risen,1642,Pereira,Carlos
6141,ACH01,Talesun,259,Bogota,Jose
2170,ACH02,Suntech,759,Manizales,Diego
9960,ACH02,Talesun,825,Manizales,Diego
2001,ACH03,Jinko,112,Manizales,Diego
7168,ACH01,Talesun,1695,Pereira,Wilson
9926,ACH03,Jinko,665,Pereira,Diego
6281,ACH02,Risen,1724,Bogota,Wilson
6765,ACH02,Risen,897,Medellin,Sonia
6783,ACH03,Jinko,401,Manizales,Jose
8495,ACH01,Talesun,1849,Bogota,Diego
4320,ACH01,Risen,1246,Bogota,Sonia
9236,ACH02,Suntech,468,Medellin,Wilson
1609,ACH01,Talesun,1935,Pereira,Diego
9142,ACH03,Talesun,1945,Bogota,Carlos
3591,ACH03,Risen,206,Medellin,Jose
590,ACH02,Jinko,691,Bogota,Diego
9526,ACH03,Jinko,518,Bogota,Jose
5648,ACH03,Talesun,1153,Manizales,Sonia
4204,ACH01,Talesun,1206,Manizales,Sonia
3700,ACH01,Suntech,1757,Bogota,Diego
8486,ACH02,Risen,554,Cali,Sonia
2805,ACH03,Jinko,149,Pereira,Wilson
5673,ACH02,Talesun,789,Medellin,Wilson
242,ACH03,Talesun,1572,Medellin,Carlos
1062,ACH02,Risen,819,Bogota,Sonia
9867,ACH01,Talesun,442,Bogota,Wilson
3910,ACH02,Jinko,1170,Bogota,Jose
5520,ACH01,Talesun,327,Pereira,Jose
813,ACH03,Suntech,1722,Pereira,Diego
429,ACH03,Risen,1071,Manizales,Diego
7136,ACH02,Suntech,1772,Bogota,Wilson
145,ACH03,Suntech,1671,Medellin,Diego
5662,ACH01,Jinko,1896,Cali,Carlos
6951,ACH02,Suntech,247,Bogota,Sonia
5444,ACH02,Talesun,651,Cali,Diego
3194,ACH03,Talesun,749,Bogota,Diego
1907,ACH02,Risen,1213,Bogota,Sonia
294,ACH02,Risen,859,Manizales,Diego
66,ACH02,Jinko,1026,Bogota,Wilson
6584,ACH03,Jinko,428,Bogota,Jose
7818,ACH03,Jinko,806,Cali,Carlos
371,ACH03,Suntech,1691,Bogota,Sonia
6721,ACH03,Jinko,1477,Bogota,Wilson
6789,ACH02,Talesun,794,Cali,Sonia
7728,ACH03,Suntech,827,Cali,Diego
6523,ACH02,Suntech,957,Manizales,Sonia
6405,ACH01,Jinko,1835,Bogota,Diego
5194,ACH01,Suntech,510,Cali,Wilson
3138,ACH03,Talesun,539,Bogota,Jose
6569,ACH02,Talesun,1943,Medellin,Diego
2854,ACH03,Talesun,1795,Cali,Carlos
8374,ACH03,Risen,419,Manizales,Sonia
4000,ACH02,Risen,876,Pereira,Wilson
9403,ACH03,Jinko,882,Manizales,Diego
8487,ACH02,Talesun,139,Medellin,Carlos
5833,ACH02,Talesun,1908,Medellin,Carlos
8858,ACH03,Risen,329,Medellin,Diego
7858,ACH03,Jinko,643,Cali,Sonia
8279,ACH01,Risen,647,Manizales,Carlos
4382,ACH02,Talesun,572,Cali,Carlos
6272,ACH02,Jinko,892,Manizales,Carlos
532,ACH02,Jinko,810,Manizales,Sonia
5616,ACH01,Suntech,1511,Medellin,Diego
3925,ACH03,Risen,1787,Pereira,Wilson
1251,ACH02,Suntech,212,Pereira,Diego
2607,ACH03,Jinko,311,Pereira,Wilson
4006,ACH03,Jinko,134,Cali,Jose
7240,ACH02,Suntech,583,Medellin,Sonia
4867,ACH03,Suntech,532,Manizales,Wilson
975,ACH03,Jinko,1682,Medellin,Wilson
3653,ACH01,Jinko,358,Pereira,Wilson
7441,ACH01,Risen,314,Cali,Carlos
5430,ACH03,Risen,1189,Medellin,Sonia
829,ACH01,Risen,380,Manizales,Wilson
3412,ACH02,Jinko,1064,Medellin,Wilson
514,ACH02,Talesun,1745,Manizales,Sonia
7367,ACH03,Jinko,553,Medellin,Wilson
8654,ACH01,Jinko,1823,Manizales,Wilson
5241,ACH02,Suntech,1533,Medellin,Diego
7220,ACH03,Jinko,1801,Bogota,Wilson
6729,ACH02,Talesun,1047,Medellin,Sonia
9187,ACH03,Talesun,540,Medellin,Sonia
3855,ACH01,Risen,748,Cali,Diego
2848,ACH03,Jinko,359,Manizales,Jose
5,ACH01,Suntech,288,Medellin,Carlos
8079,ACH02,Jinko,926,Pereira,Carlos
267,ACH01,Suntech,313,Medellin,Sonia
2138,ACH03,Jinko,883,Manizales,Jose
9115,ACH01,Talesun,872,Medellin,Wilson
6339,ACH03,Risen,113,Cali,Carlos
6485,ACH02,Jinko,1657,Manizales,Diego
9106,ACH02,Jinko,1253,Pereira,Diego
2762,ACH02,Talesun,663,Bogota,Wilson
163,ACH03,Risen,1470,Bogota,Carlos
9119,ACH03,Suntech,761,Pereira,Jose
8539,ACH02,Suntech,1567,Medellin,Jose
7030,ACH03,Suntech,1095,Medellin,Carlos
7869,ACH03,Talesun,1099,Pereira,Sonia
7265,ACH03,Talesun,1782,Pereira,Diego
2005,ACH03,Suntech,1977,Cali,Carlos
6464,ACH03,Suntech,584,Manizales,Sonia
5192,ACH03,Talesun,794,Cali,Carlos
9998,ACH02,Risen,1306,Bogota,Wilson
6821,ACH01,Suntech,1999,Medellin,Diego
5914,ACH01,Risen,1533,Manizales,Wilson
3260,ACH03,Suntech,333,Bogota,Carlos
4444,ACH02,Jinko,1821,Manizales,Wilson
7928,ACH03,Risen,857,Cali,Jose
1018,ACH03,Jinko,906,Bogota,Diego
7808,ACH03,Risen,1789,Manizales,Wilson
840,ACH01,Jinko,804,Bogota,Jose
1858,ACH02,Risen,781,Cali,Carlos
7300,ACH01,Risen,1000,Bogota,Sonia
7028,ACH01,Risen,1367,Medellin,Wilson
2144,ACH01,Jinko,866,Pereira,Diego
6059,ACH01,Suntech,1183,Pereira,Wilson
8061,ACH02,Jinko,1601,Cali,Diego
6075,ACH02,Suntech,1560,Medellin,Carlos
9836,ACH01,Suntech,1678,Bogota,Wilson
7532,ACH01,Risen,557,Cali,Sonia
1141,ACH02,Risen,1804,Manizales,Sonia
2865,ACH01,Talesun,1642,Manizales,Carlos
9839,ACH01,Risen,1359,Manizales,Sonia
9218,ACH01,Talesun,1363,Pereira,Diego
4636,ACH02,Suntech,1047,Pereira,Diego
217,ACH02,Suntech,1165,Bogota,Wilson
9806,ACH02,Risen,1901,Bogota,Sonia
9286,ACH01,Jinko,1176,Manizales,Wilson
7199,ACH01,Jinko,1509,Cali,Sonia
6968,ACH02,Suntech,1581,Manizales,Carlos
415,ACH03,Suntech,558,Manizales,Sonia
5741,ACH03,Suntech,946,Manizales,Jose
5259,ACH02,Talesun,1493,Pereira,Diego
4876,ACH03,Risen,1248,Bogota,Wilson
6360,ACH03,Talesun,503,Pereira,Carlos
6296,ACH03,Jinko,994,Manizales,Wilson
2098,ACH03,Risen,1481,Bogota,Diego
5876,ACH02,Suntech,682,Cali,Sonia
3140,ACH03,Risen,930,Bogota,Sonia
8990,ACH02,Jinko,409,Cali,Wilson
2638,ACH03,Talesun,743,Cali,Jose
539,ACH01,Jinko,1632,Cali,Sonia
8090,ACH01,Suntech,241,Pereira,Wilson
1602,ACH01,Jinko,144,Bogota,Wilson
8654,ACH01,Suntech,170,Bogota,Diego
61,ACH02,Risen,1381,Medellin,Wilson
4364,ACH01,Talesun,959,Bogota,Jose
4202,ACH01,Talesun,1939,Medellin,Jose
1513,ACH01,Suntech,978,Medellin,Jose
6092,ACH02,Suntech,1303,Bogota,Sonia
8248,ACH01,Jinko,207,Manizales,Sonia
2612,ACH03,Risen,180,Medellin,Diego
8934,ACH03,Talesun,1665,Pereira,Wilson
7665,ACH03,Risen,116,Cali,Diego
9825,ACH03,Suntech,1644,Cali,Jose
3762,ACH02,Jinko,363,Medellin,Sonia
4016,ACH01,Jinko,1851,Pereira,Diego
2109,ACH02,Suntech,1263,Cali,Sonia
9127,ACH01,Risen,1295,Medellin,Wilson
213,ACH01,Risen,1713,Manizales,Wilson
9345,ACH02,Jinko,1038,Cali,Jose
1324,ACH03,Jinko,1481,Cali,Diego
6713,ACH03,Risen,759,Cali,Carlos
1867,ACH01,Jinko,1518,Bogota,Wilson
7907,ACH01,Jinko,1628,Manizales,Sonia
8918,ACH01,Risen,1362,Medellin,Carlos
7029,ACH02,Suntech,1643,Medellin,Sonia
2594,ACH03,Talesun,982,Bogota,Wilson
3631,ACH01,Suntech,1669,Bogota,Sonia
4378,ACH03,Risen,1957,Pereira,Carlos
2698,ACH01,Talesun,1391,Manizales,Jose
5270,ACH01,Suntech,820,Bogota,Wilson
9293,ACH01,Talesun,1928,Bogota,Jose
7877,ACH01,Suntech,981,Manizales,Diego
6558,ACH03,Talesun,228,Cali,Wilson
7123,ACH01,Suntech,1833,Medellin,Wilson
2501,ACH03,Risen,1841,Manizales,Wilson
5405,ACH01,Risen,631,Bogota,Wilson
4481,ACH01,Jinko,296,Manizales,Jose
7706,ACH02,Jinko,1256,Manizales,Jose
3334,ACH02,Jinko,1069,Bogota,Carlos
4795,ACH01,Risen,827,Pereira,Jose
5438,ACH03,Risen,1344,Pereira,Wilson
